car_id,price,car_type_id,transmission_type_id,fuel_type_id
64492,12491,580884,550,372
64496,12491,495163,178,735
64501,7191,859662,178,372
64502,19991,417128,554,735
64505,24991,492060,178,735
64513,8491,300176,554,372
64514,7991,411887,178,735
64526,12795,495163,178,372
64540,29000,251311,554,372
64541,21560,129900,550,735
64544,13999,109277,550,372
64549,10995,174420,178,372
64551,19590,492060,554,735
64555,19960,374541,554,372
64557,17999,417128,178,372
64558,19490,244622,550,372
64562,14290,869377,178,735
64563,15290,129900,550,735
64572,6892,855948,178,372
64580,14295,580884,178,372
64586,16999,374541,178,372
64597,11295,458812,550,735
64601,8000,411887,178,372
64611,7450,300176,178,372
64617,4760,594051,178,372
64618,10887,662077,550,372
64622,6850,300176,178,372
64648,9415,413295,178,372
64650,13410,495163,550,372
64675,24991,129900,554,372
64676,24000,374541,554,372
64678,8410,413295,178,372
64691,13190,495163,550,372
64696,11798,109277,178,372
64706,9580,174420,178,372
64708,10995,109277,178,372
64716,13460,495163,550,372
64718,13490,495163,550,372
64721,13997,495163,178,372
64722,10290,109277,178,372
64723,13470,129900,178,372
64747,11890,495163,178,372
64749,16495,327531,178,372
64750,11495,580884,178,735
64763,27995,130246,550,478
64772,14990,482461,178,372
64777,18995,776429,178,372
64783,14995,482461,178,735
64789,22995,492060,554,372
64796,14257,147902,178,372
64798,19275,619451,178,735
64800,8495,648094,178,372
64804,11998,662077,550,372
64806,20795,417128,178,372
64812,17995,129900,178,372
64816,12495,662077,550,372
64821,8998,174420,178,372
64826,12296,441774,550,372
64830,23494,776429,554,372
64836,12495,129900,178,372
64840,14900,129900,550,372
64841,18790,244622,178,372
64851,29000,251311,554,372
64856,15750,129900,178,735
64868,8350,413295,178,372
64874,11995,580884,550,372
64876,6137,859662,178,372
64877,10595,495163,550,372
64879,12600,580884,178,372
64880,13000,662077,178,735
64890,8750,413295,178,372
64893,19989,417128,554,372
64897,16000,482461,554,372
64900,27991,251311,554,372
64913,9129,109277,178,372
64914,8869,109277,178,372
64916,17641,417128,178,372
64919,10741,109277,178,372
64926,4699,855948,178,372
64928,18988,833411,550,372
64936,21500,619451,550,372
64948,17495,417128,178,735
64953,9895,109277,178,372
64969,9995,174420,178,372
64973,9678,413295,178,372
64977,8995,174420,178,372
64982,4999,708104,178,372
64996,7495,499852,178,372
65001,10495,890368,178,372
65002,11495,174420,178,372
65004,12495,109277,550,372
65005,13295,109277,554,372
65009,9495,109277,178,372
65015,13995,495163,550,372
65017,13998,129900,550,735
65021,7399,859662,178,372
65025,15395,129900,550,735
65036,10295,458812,178,735
65038,14495,129900,178,735
65041,8999,413295,178,372
65042,12999,129900,178,735
65050,6995,913819,178,372
65056,18995,119097,550,372
65059,13995,129900,178,735
65070,11495,174420,178,372
65071,7495,413295,178,372
65081,14995,495163,550,372
65086,17480,619451,550,372
65088,10995,109277,178,372
65094,12995,479339,554,372
65099,15995,495163,550,735
65109,13995,495163,550,372
65111,17991,129900,550,735
65112,12890,109277,178,372
65115,8490,890368,178,372
65118,13995,869377,178,735
65122,27995,492060,178,735
65128,13495,662077,550,372
65138,11995,458812,554,372
65142,19940,129900,178,372
65143,21790,251311,554,372
65144,9996,109277,554,372
65149,10295,174420,178,372
65151,16995,129900,550,735
65158,11499,458812,550,735
65169,17999,619451,550,735
65174,12999,129900,178,735
65175,27999,251311,554,372
65180,24999,251311,178,735
65181,13999,495163,550,372
65185,8199,890368,178,372
65197,11607,662077,550,372
65199,10460,663117,178,372
65204,16600,833411,550,735
65206,8420,174420,178,372
65208,12998,109178,178,735
65211,7499,300176,178,372
65216,14585,458812,178,735
65222,22285,492060,178,735
65225,11985,580884,178,372
65231,13498,109178,178,735
65234,7290,411887,178,372
65238,20990,374541,554,372
65244,6850,276550,178,372
65247,25685,251311,554,735
65250,20985,129900,550,372
65258,5990,859662,178,372
65260,18285,244622,178,372
65281,11490,109277,178,372
65289,6800,859662,178,372
65299,7550,458812,178,735
65301,8300,648094,178,372
65314,20495,492060,554,372
65316,11795,109277,178,372
65318,14295,129900,178,735
65325,20990,947265,554,372
65328,7990,413295,178,372
65331,18990,619451,178,735
65332,8990,890368,178,372
65334,18495,417128,178,372
65341,15799,374541,178,372
65347,8990,174420,178,372
65348,6390,859662,178,372
65359,18499,129900,178,735
65360,15999,129900,554,735
65365,25999,950596,554,372
65369,15850,482461,550,372
65388,6850,411887,178,372
65407,19995,482461,554,735
65410,12790,109277,178,372
65420,12000,174420,550,372
65427,15495,833411,178,735
65430,5995,855948,178,372
65444,15295,109178,178,372
65454,11495,458812,178,735
65463,12000,662077,550,372
65466,25740,776429,554,735
65478,11995,495163,178,735
65480,22995,374541,554,735
65489,19995,129900,178,372
65497,16995,833411,550,735
65502,5995,665115,178,372
65504,12495,477500,178,735
65505,18000,492060,178,735
65507,8195,413295,178,372
65512,17495,619451,550,372
65517,12495,109277,178,372
65521,20364,129900,554,735
65525,18790,833411,550,735
65533,7000,859662,178,372
65538,13995,495163,178,372
65539,12495,495163,178,372
65541,24995,947265,550,735
65544,8295,859662,178,372
65547,17495,480357,178,372
65548,23980,776429,550,735
65549,10695,109277,178,372
65553,8495,413295,178,372
65558,20000,109178,550,735
65560,12695,109178,178,735
65569,9995,757682,550,735
65572,26695,251311,554,735
65577,15995,482461,554,372
65578,12995,109277,178,372
65579,17995,129900,554,735
65580,11995,109277,178,372
65581,6995,276550,178,372
65583,13295,109277,178,372
65587,19498,619451,550,735
65604,15990,495163,550,372
65615,9230,174420,178,372
65618,10790,413295,554,372
65627,26990,776429,554,735
65633,5990,411887,178,372
65638,8695,413295,178,372
65643,10995,109277,178,372
65644,8695,276550,550,372
65647,19990,327531,550,372
65649,9990,174420,178,372
65652,4498,462984,178,372
65658,6490,289849,178,372
65662,13791,495163,550,372
65664,12895,495163,550,372
65672,9495,662077,178,372
65673,8490,413295,178,372
65675,23490,492060,554,372
65678,13500,580884,550,735
65683,9999,458812,178,372
65684,10299,458812,178,735
65693,9995,458812,178,735
65695,10907,663117,550,372
65696,10990,413295,550,372
65699,14290,109277,178,372
65703,14490,495163,550,372
65714,12290,662077,178,735
65723,10990,413295,178,372
65729,14990,482461,178,372
65731,10990,413295,550,372
65734,17990,776429,554,372
65736,27990,776429,550,372
65745,11490,580884,178,372
65746,10490,174420,178,372
65748,9990,174420,178,372
65749,9990,174420,178,372
65757,9495,876987,550,735
65762,12585,109277,554,372
65764,20990,129900,178,735
65767,9990,580884,178,735
65768,10185,413295,550,372
65774,15490,129900,178,735
65779,8790,109277,178,372
65780,22990,251311,554,372
65784,17590,129900,554,735
65786,8075,276550,178,372
65787,5250,594051,178,372
65792,18985,129900,554,735
65793,6690,859662,178,372
65799,19995,492060,178,735
65800,9395,458812,178,735
65804,8750,413295,178,372
65806,16995,109178,550,372
65808,8295,411887,178,372
65821,23495,776429,550,735
65822,17695,417128,554,372
65827,12495,109277,178,372
65829,11430,109277,178,372
65838,6995,300176,178,372
65842,18795,833411,550,372
65845,6340,276550,178,735
65851,9250,413295,178,372
65860,9550,413295,178,372
65864,14885,619451,178,735
65865,30995,251311,554,372
65866,16490,580884,178,735
65874,9990,109277,178,372
65896,15298,619451,178,735
65900,23400,776429,550,372
65902,8695,413295,178,372
65919,10261,439117,550,735
65921,8800,109277,178,372
65924,11400,109277,550,372
65927,15475,495163,178,735
65931,28700,251311,554,372
65933,11490,109277,178,372
65934,18250,327531,178,735
65935,10990,109277,178,372
65949,5641,411887,178,372
65960,18995,947265,178,372
65974,19995,833411,550,372
65975,10995,174420,178,372
65979,12995,109277,178,372
65989,17995,479339,554,372
65991,10995,439117,550,735
65992,16995,482461,178,372
65994,6510,594051,178,372
65995,11691,477500,178,735
65996,21841,374541,550,372
65997,11487,580884,178,735
66005,7495,276550,178,735
66015,10625,174420,178,372
66016,13990,109277,550,372
66017,19490,374541,178,735
66025,17995,492060,178,372
66026,11455,495163,178,372
66031,9991,477500,550,735
66043,18995,833411,550,735
66049,13850,109277,178,372
66053,15995,417128,178,372
66057,5995,859662,178,372
66058,9999,109277,178,372
66060,8250,300176,178,372
66062,11795,174420,178,372
66063,11455,495163,178,372
66066,11899,109277,178,372
66072,4991,447047,178,372
66081,11999,413295,550,372
66087,11490,109277,178,372
66088,20790,776429,554,372
66092,12490,495163,550,372
66095,11759,662077,178,735
66099,12498,109178,178,735
66100,13998,580884,550,372
66108,15999,129900,178,735
66117,10490,413295,550,372
66122,24695,947265,550,735
66124,30850,880051,178,735
66127,12999,109277,178,372
66128,15999,129900,178,735
66130,18250,327531,178,372
66142,23990,251311,554,735
66144,6197,462984,554,372
66146,23000,374541,178,372
66147,9200,876987,178,735
66153,31750,251311,554,735
66154,16450,129900,554,735
66155,8995,109277,178,372
66156,13995,129900,178,372
66157,11959,109277,178,372
66158,14550,129900,554,372
66160,11795,174420,178,372
66162,24695,947265,554,735
66168,23990,251311,554,372
66183,12500,580884,550,372
66187,19390,869377,550,735
66189,9390,276550,550,372
66191,11299,662077,178,372
66193,25995,776429,550,372
66205,18990,244622,550,372
66207,7995,413295,178,372
66210,7999,665115,178,372
66217,28985,251311,554,735
66237,10295,580884,178,372
66241,15495,129900,178,372
66243,15995,129900,178,372
66255,11495,413295,550,372
66260,7270,413295,178,372
66264,12860,495163,550,372
66267,17470,947265,178,372
66271,7995,413295,178,372
66273,22995,130246,550,372
66288,8990,109277,178,372
66290,13990,129900,178,735
66291,17990,129900,554,735
66292,18495,492060,178,372
66294,18495,833411,550,735
66301,6190,859662,178,372
66302,8290,413295,178,372
66304,25990,492060,178,735
66312,8270,109277,178,372
66315,7895,300176,178,372
66326,6495,665115,178,735
66327,8995,411887,178,372
66331,16450,580884,550,735
66340,9200,413295,178,372
66347,22560,417128,554,372
66356,12495,495163,178,372
66358,11695,109277,178,372
66359,11195,413295,550,372
66366,19990,244622,550,372
66372,17495,109178,178,735
66376,12295,580884,178,372
66386,13495,147902,178,372
66390,10495,580884,178,372
66394,15995,129900,178,735
66395,26495,776429,550,372
66398,12495,413295,550,372
66402,15495,580884,550,735
66404,7695,276550,178,372
66408,8295,413295,178,372
66411,9795,154311,550,735
66418,25250,776429,554,372
66422,21995,374541,554,372
66423,9995,154311,178,735
66428,18995,244622,550,372
66438,10499,477500,554,372
66440,6295,289849,178,372
66447,12495,109277,178,372
66450,15495,417128,554,735
66463,10750,413295,550,372
66468,9480,109277,178,372
66473,13950,580884,550,372
66477,17450,417128,178,372
66483,8295,300176,178,372
66485,17950,244622,554,372
66486,18450,776429,554,372
66492,14491,580884,550,735
66493,14491,580884,550,735
66494,9994,458812,550,372
66495,19700,833411,550,735
66497,10450,109277,178,372
66504,6890,289849,178,372
66517,17490,417128,178,372
66521,25490,374541,554,372
66532,25990,947265,554,372
66534,9290,126051,178,735
66536,13790,495163,550,372
66543,14395,129900,178,735
66547,12860,495163,550,372
66548,16990,327531,550,372
66559,25995,776429,550,372
66565,12995,109277,550,372
66569,7700,300176,178,372
66574,5995,859662,178,372
66575,5995,859662,178,372
66576,17350,580884,550,735
66577,16490,580884,550,735
66583,6110,289849,178,372
66586,9400,174420,178,372
66587,9400,174420,178,372
66592,13750,109178,178,735
66593,16850,833411,550,735
66594,22990,251311,554,372
66598,6450,499852,178,372
66608,9370,126051,550,372
66615,10250,413295,550,735
66619,32450,251311,554,735
66623,20450,129900,550,372
66625,16950,417128,554,372
66629,5700,289849,178,372
66632,22990,947265,554,735
66635,8990,174420,178,372
66642,9950,174420,178,372
66661,8950,174420,178,372
66666,17500,833411,178,372
66668,10650,109277,178,372
66672,19950,244622,178,372
66674,20450,417128,554,372
66688,33950,251311,554,735
66695,28950,251311,554,735
66696,13750,109277,178,372
66702,10495,174420,178,372
66709,11490,413295,550,372
66711,8200,413295,178,372
66714,14395,495163,550,372
66718,13250,495163,178,735
66726,11495,413295,178,372
66733,15650,482461,178,372
66735,14990,109178,550,372
66737,14250,662077,550,735
66744,10950,495163,178,735
66747,16450,109178,550,372
66749,10750,413295,550,372
66750,9950,757682,178,735
66752,13950,129900,178,372
66755,8990,890368,178,372
66756,23490,880051,554,735
66761,13495,482461,178,372
66764,5995,594051,178,372
66766,7990,300176,178,372
66767,11490,662077,178,735
66769,30995,776429,554,372
66770,4995,462984,178,372
66774,8990,413295,178,372
66775,9750,411887,178,372
66776,8490,300176,178,372
66778,15899,482461,554,372
66788,9490,413295,178,372
66789,8995,413295,178,372
66792,13995,580884,550,735
66795,9495,859662,554,372
66796,17990,833411,178,735
66802,22990,776429,550,372
66814,9495,648094,178,372
66818,7340,413295,178,372
66820,6000,859662,178,372
66830,24995,776429,550,372
66831,6295,289849,178,372
66839,9490,174420,178,372
66841,6495,411887,178,372
66847,16495,869377,178,735
66848,7995,477500,550,735
66852,8250,890368,178,372
66858,24617,492060,554,372
66859,24617,492060,554,372
66862,16790,869377,550,735
66866,14495,495163,550,372
66868,26990,251311,554,372
66869,14990,129900,554,735
66870,19690,492060,178,735
66875,19995,417128,178,372
66880,5995,289849,178,372
66881,8495,413295,178,372
66885,11495,411887,550,372
66888,14495,580884,550,372
66891,7995,859662,178,372
66899,14999,482461,178,372
66900,21490,492060,178,372
66907,9495,126051,178,735
66912,8995,411887,178,372
66919,8995,174420,178,372
66921,19995,417128,554,372
66924,27500,776429,550,735
66926,15250,129900,178,372
66928,12295,663117,178,735
66929,10500,458812,178,735
66933,15101,833411,178,735
66939,13495,662077,550,372
66945,12995,495163,550,372
66951,12995,662077,178,372
66954,18650,492060,178,372
66955,13450,109277,178,372
66958,15369,129900,178,735
66962,14750,482461,178,372
66978,6799,411887,178,372
66979,12800,413295,550,372
66981,7750,289849,178,372
66984,14170,109277,178,372
67003,12950,174420,178,372
67024,12990,495163,178,372
67027,13790,580884,178,372
67032,8490,413295,178,372
67048,12990,580884,550,372
67049,11690,495163,178,735
67052,8990,876987,178,372
67059,33795,130246,550,478
67067,9295,109277,178,372
67072,23995,776429,550,372
67082,12995,109277,178,372
67084,18495,129900,178,735
67088,24295,129900,550,372
67097,14990,580884,550,372
67098,11490,580884,178,735
67099,26190,776429,550,372
67100,33595,251311,554,735
67102,8595,411887,178,372
67108,31495,130246,550,478
67110,24695,492060,554,735
67114,12990,109277,178,372
67116,10490,413295,550,735
67121,13490,495163,178,372
67136,10990,109277,178,372
67148,17790,947265,178,372
67153,11490,109277,178,372
67163,24690,251311,554,735
67166,13950,129900,178,735
67168,24245,947265,554,372
67175,10000,300176,554,372
67176,22500,492060,554,372
67178,14995,495163,550,372
67188,23700,492060,554,372
67191,19000,244622,178,372
67196,23001,244622,550,372
67199,39001,776429,550,372
67201,22500,374541,554,372
67208,19744,776429,554,735
67216,8990,411887,178,372
67225,17990,492060,178,735
67227,7790,499852,550,372
67233,12990,109277,550,372
67247,14690,129900,550,735
67249,6990,594051,178,372
67253,13990,495163,550,372
67259,20990,244622,554,372
67262,22990,492060,178,372
67263,14990,495163,550,372
67268,12990,109277,550,372
67273,18990,492060,178,372
67288,23000,251311,178,372
67294,10990,495163,178,735
67299,7690,413295,178,372
67311,7490,413295,178,372
67313,8990,413295,178,372
67316,18990,492060,178,372
67317,21990,244622,178,372
67319,19990,480357,550,372
67327,6490,411887,178,372
67328,7990,411887,178,372
67330,7990,413295,178,372
67338,19990,776429,550,372
67346,17990,109178,550,372
67348,27990,251311,550,372
67351,20999,619451,550,735
67353,12849,495163,550,372
67365,25142,776429,550,735
67367,18458,947265,178,372
67368,19299,492060,554,735
67378,8995,174420,178,372
67384,17799,480357,178,372
67387,16595,580884,550,735
67398,16799,417128,178,372
67399,14532,580884,550,735
67402,14400,441774,550,372
67408,28999,950596,554,735
67414,10999,458812,550,372
67418,16100,109178,178,372
